akd_recno;ct2_recno;confidence;score;akd_lote;ct2_lote;reasons;text_similarity;token_overlap;akd_xdoc;ct2_xdoc;akd_xnumap;ct2_xdocum;akd_data;ct2_data;ct2_hist;akd_valor;ct2_valor;akd_debito;akd_credito;ct2_debito;ct2_credito;akd_conta_referencia;ct2_centro_debito;ct2_centro_credito;akd_historico_base;ct2_historico
2418113;2098579;muito_forte;200;0000209613;008810;valor|xdoc|doc_extra_2:CNE2593797|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2593797;CNE2593797;;;20260205;20260210;FATURA: 0502266542 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003;481.95;481.95;;;3113010001;;3113010001;06020502;;0502266542;FATURA: 0502266542 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003
2418115;2098581;muito_forte;200;0000209614;008810;valor|xdoc|doc_extra_2:CNE2593808|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2593808;CNE2593808;;;20260205;20260210;FATURA: 0502266543 PASSAGENS - CONVIDADOS - INTER CF. MEDICAO 000003;23573.11;23573.11;;;3113030004;;3113030004;06020401;;0502266543;FATURA: 0502266543 PASSAGENS - CONVIDADOS - INTER CF. MEDICAO 000003
2418117;2098583;muito_forte;200;0000209614;008810;valor|xdoc|doc_extra_2:0502266543|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2593810;CNE2593810;;;20260205;20260210;FATURA: 0502266543 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003;74634.19;74634.19;;;3113030002;;3113030002;06020401;;0502266543;FATURA: 0502266543 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003
2418119;2098585;muito_forte;200;0000209615;008810;valor|xdoc|doc_extra_2:0502266544|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2593833;CNE2593833;;;20260205;20260210;FATURA: 0502266544 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003;3035.43;3035.43;;;3113030001;;3113030001;06020502;;0502266544;FATURA: 0502266544 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003
2418123;2098589;muito_forte;200;0000209617;008810;valor|xdoc|doc_extra_2:CNE2593877|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2593877;CNE2593877;;;20260205;20260210;FATURA: 0502266546 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003;9382.55;9382.55;;;3113030001;;3113030001;06020801;;0502266546;FATURA: 0502266546 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003
2418127;2098593;muito_forte;200;0000209619;008810;valor|xdoc|doc_extra_2:CNE2593921|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2593921;CNE2593921;;;20260205;20260210;FATURA: 0502266548 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003;4870.82;4870.82;;;3113030001;;3113030001;06010902;;0502266548;FATURA: 0502266548 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003
2418129;2098595;muito_forte;200;0000209620;008810;valor|xdoc|doc_extra_2:CNE2593940|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2593940;CNE2593940;;;20260205;20260210;FATURA: 0502266549 PASSAGENS - CONVIDADOS - INTER CF. MEDICAO 000003;85842.30;85842.30;;;3113030004;;3113030004;06010601;;0502266549;FATURA: 0502266549 PASSAGENS - CONVIDADOS - INTER CF. MEDICAO 000003
2418131;2098597;muito_forte;200;0000209620;008810;valor|xdoc|doc_extra_2:CNE2593942|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2593942;CNE2593942;;;20260205;20260210;FATURA: 0502266549 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003;239749.39;239749.39;;;3113030002;;3113030002;06010601;;0502266549;FATURA: 0502266549 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003
2418135;2098601;muito_forte;200;0000209622;008810;valor|xdoc|doc_extra_2:CNE2593995|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2593995;CNE2593995;;;20260205;20260210;FATURA: 0502266550 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003;628.68;628.68;;;3113010001;;3113010001;06020801;;0502266550;FATURA: 0502266550 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003
2418143;2098609;muito_forte;200;0000209626;008810;valor|xdoc|doc_extra_2:0502266554|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2594082;CNE2594082;;;20260205;20260210;FATURA: 0502266554 HOSPEDAGEM - EMPREGADO - INTER CF. MEDICAO 000003;6370.00;6370.00;;;3113010002;;3113010002;06010601;;0502266554;FATURA: 0502266554 HOSPEDAGEM - EMPREGADO - INTER CF. MEDICAO 000003
2418145;2098611;muito_forte;200;0000209627;008810;valor|xdoc|doc_extra_2:0502266555|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2594097;CNE2594097;;;20260205;20260210;FATURA: 0502266555 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003;3132.21;3132.21;;;3113030001;;3113030001;06010601;;0502266555;FATURA: 0502266555 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003
2418149;2098615;muito_forte;200;0000209629;008810;valor|xdoc|doc_extra_2:0502266557|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2594146;CNE2594146;;;20260205;20260210;FATURA: 0502266557 HOSPEDAGEM - CONVIDADO - INTER CF. MEDICAO 000003;6905.55;6905.55;;;3113020002;;3113020002;06020804;;0502266557;FATURA: 0502266557 HOSPEDAGEM - CONVIDADO - INTER CF. MEDICAO 000003
2418151;2098617;muito_forte;200;0000209629;008810;valor|xdoc|doc_extra_2:CNE2594148|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2594148;CNE2594148;;;20260205;20260210;FATURA: 0502266557 HOSPEDAGEM - EMPREGADO - INTER CF. MEDICAO 000003;6283.84;6283.84;;;3113010002;;3113010002;06020804;;0502266557;FATURA: 0502266557 HOSPEDAGEM - EMPREGADO - INTER CF. MEDICAO 000003
2418153;2098619;muito_forte;200;0000209630;008810;valor|xdoc|doc_extra_2:0502266558|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2594160;CNE2594160;;;20260205;20260210;FATURA: 0502266558 PASSAGENS - CONVIDADOS - INTER CF. MEDICAO 000003;8221.56;8221.56;;;3113030004;;3113030004;06020804;;0502266558;FATURA: 0502266558 PASSAGENS - CONVIDADOS - INTER CF. MEDICAO 000003
2418155;2098621;muito_forte;200;0000209630;008810;valor|xdoc|doc_extra_2:CNE2594162|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2594162;CNE2594162;;;20260205;20260210;FATURA: 0502266558 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003;13158.53;13158.53;;;3113030002;;3113030002;06020804;;0502266558;FATURA: 0502266558 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003
2418163;2098629;muito_forte;200;0000209634;008810;valor|xdoc|doc_extra_2:0502266561|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2594250;CNE2594250;;;20260205;20260210;FATURA: 0502266561 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003;36156.58;36156.58;;;3113030002;;3113030002;06020601;;0502266561;FATURA: 0502266561 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003
2418167;2098633;muito_forte;200;0000209636;008810;valor|xdoc|doc_extra_2:CNE2594302|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2594302;CNE2594302;;;20260205;20260210;FATURA: 0502266563 HOSPEDAGEM - EMPREGADO - INTER CF. MEDICAO 000003;3554.06;3554.06;;;3113010002;;3113010002;06020601;;0502266563;FATURA: 0502266563 HOSPEDAGEM - EMPREGADO - INTER CF. MEDICAO 000003
2418169;2098635;muito_forte;200;0000209637;008810;valor|xdoc|doc_extra_2:CNE2594325|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2594325;CNE2594325;;;20260205;20260210;FATURA: 0502266564 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003;2833.38;2833.38;;;3113010001;;3113010001;06010902;;0502266564;FATURA: 0502266564 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003
2424913;2105106;muito_forte;200;0000211993;008810;valor|xdoc|doc_extra_2:0203266610|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2629502;CNE2629502;;;20260302;20260303;FATURA: 0203266610 HOSPEDAGEM - CONVIDADO - NACIO CF. MEDICAO 000003;412.25;412.25;;;3113020001;;3113020001;06030101;;0203266610;FATURA: 0203266610 HOSPEDAGEM - CONVIDADO - NACIO CF. MEDICAO 000003
2424915;2105108;muito_forte;200;0000211993;008810;valor|xdoc|doc_extra_2:0203266610|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2629504;CNE2629504;;;20260302;20260303;FATURA: 0203266610 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003;2059.32;2059.32;;;3113010001;;3113010001;06030101;;0203266610;FATURA: 0203266610 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003
2424917;2105110;muito_forte;200;0000211994;008810;valor|xdoc|doc_extra_2:CNE2629518|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2629518;CNE2629518;;;20260302;20260303;FATURA: 0203266611 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003;6811.89;6811.89;;;3113030001;;3113030001;06020401;;0203266611;FATURA: 0203266611 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003
2424919;2105112;muito_forte;200;0000211995;008810;valor|xdoc|doc_extra_2:CNE2629540|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2629540;CNE2629540;;;20260302;20260303;FATURA: 0203266612 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003;4096.64;4096.64;;;3113030001;;3113030001;06020504;;0203266612;FATURA: 0203266612 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003
2424921;2105114;muito_forte;200;0000211996;008810;valor|xdoc|doc_extra_2:0203266613|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2629569;CNE2629569;;;20260302;20260303;FATURA: 0203266613 HOSPEDAGEM - EMPREGADO - INTER CF. MEDICAO 000003;55301.04;55301.04;;;3113010002;;3113010002;06020502;;0203266613;FATURA: 0203266613 HOSPEDAGEM - EMPREGADO - INTER CF. MEDICAO 000003
2424923;2105116;muito_forte;200;0000211997;008810;valor|xdoc|doc_extra_2:CNE2629583|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2629583;CNE2629583;;;20260302;20260303;FATURA: 0203266614 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003;29676.49;29676.49;;;3113030002;;3113030002;06011101;;0203266614;FATURA: 0203266614 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003
2424925;2105118;muito_forte;200;0000211998;008810;valor|xdoc|doc_extra_2:0203266615|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2629604;CNE2629604;;;20260302;20260303;FATURA: 0203266615 PASSAGENS - CONVIDADOS - NACIO CF. MEDICAO 000003;12083.14;12083.14;;;3113030003;;3113030003;06011101;;0203266615;FATURA: 0203266615 PASSAGENS - CONVIDADOS - NACIO CF. MEDICAO 000003
2424927;2105120;muito_forte;200;0000211998;008810;valor|xdoc|doc_extra_2:CNE2629606|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2629606;CNE2629606;;;20260302;20260303;FATURA: 0203266615 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003;2360.17;2360.17;;;3113030001;;3113030001;06011101;;0203266615;FATURA: 0203266615 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003
2424929;2105122;muito_forte;200;0000211999;008810;valor|xdoc|doc_extra_2:CNE2629628|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2629628;CNE2629628;;;20260302;20260303;FATURA: 0203266616 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003;2256.55;2256.55;;;3113030001;;3113030001;06010601;;0203266616;FATURA: 0203266616 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003
2424931;2105124;muito_forte;200;0000212000;008810;valor|xdoc|doc_extra_2:0203266617|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2629647;CNE2629647;;;20260302;20260303;FATURA: 0203266617 PASSAGENS - CONVIDADOS - INTER CF. MEDICAO 000003;115878.60;115878.60;;;3113030004;;3113030004;06020201;;0203266617;FATURA: 0203266617 PASSAGENS - CONVIDADOS - INTER CF. MEDICAO 000003
2424933;2105126;muito_forte;200;0000212000;008810;valor|xdoc|doc_extra_2:0203266617|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2629649;CNE2629649;;;20260302;20260303;FATURA: 0203266617 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003;119398.08;119398.08;;;3113030002;;3113030002;06020201;;0203266617;FATURA: 0203266617 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003
2424947;2105130;muito_forte;200;0000212004;008810;valor|xdoc|doc_extra_2:0203266619|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2629672;CNE2629672;;;20260302;20260303;FATURA: 0203266619 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003;5543.55;5543.55;;;3113030001;;3113030001;06010911;;0203266619;FATURA: 0203266619 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003
2424951;2105134;muito_forte;200;0000212006;008810;valor|xdoc|doc_extra_2:CNE2629724|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2629724;CNE2629724;;;20260302;20260303;FATURA: 0203266620 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003;2035.61;2035.61;;;3113010001;;3113010001;06020201;;0203266620;FATURA: 0203266620 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003
2424955;2105138;muito_forte;200;0000212008;008810;valor|xdoc|doc_extra_2:0203266622|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2629759;CNE2629759;;;20260302;20260303;FATURA: 0203266622 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003;60794.35;60794.35;;;3113030002;;3113030002;06010201;;0203266622;FATURA: 0203266622 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003
2424957;2105140;muito_forte;200;0000212009;008810;valor|xdoc|doc_extra_2:CNE2629790|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2629790;CNE2629790;;;20260302;20260303;FATURA: 0203266623 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003;4957.14;4957.14;;;3113010001;;3113010001;06020601;;0203266623;FATURA: 0203266623 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003
2424961;2105144;muito_forte;200;0000212011;008810;valor|xdoc|doc_extra_2:CNE2629825|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2629825;CNE2629825;;;20260302;20260303;FATURA: 0203266625 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003;126013.57;126013.57;;;3113030002;;3113030002;06020601;;0203266625;FATURA: 0203266625 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003
2424963;2105146;muito_forte;200;0000212012;008810;valor|xdoc|doc_extra_2:0203266626|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2629845;CNE2629845;;;20260302;20260303;FATURA: 0203266626 PASSAGENS - CONVIDADOS - INTER CF. MEDICAO 000003;2157.17;2157.17;;;3113030004;;3113030004;06020401;;0203266626;FATURA: 0203266626 PASSAGENS - CONVIDADOS - INTER CF. MEDICAO 000003
2424965;2105148;muito_forte;200;0000212012;008810;valor|xdoc|doc_extra_2:0203266626|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2629847;CNE2629847;;;20260302;20260303;FATURA: 0203266626 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003;5765.96;5765.96;;;3113030002;;3113030002;06020401;;0203266626;FATURA: 0203266626 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003
2424967;2105150;muito_forte;200;0000212013;008810;valor|xdoc|doc_extra_2:CNE2629877|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2629877;CNE2629877;;;20260302;20260303;FATURA: 0203266627 HOSPEDAGEM - EMPREGADO - INTER CF. MEDICAO 000003;50566.46;50566.46;;;3113010002;;3113010002;06020601;;0203266627;FATURA: 0203266627 HOSPEDAGEM - EMPREGADO - INTER CF. MEDICAO 000003
2424969;2105152;muito_forte;200;0000212014;008810;valor|xdoc|doc_extra_2:0203266628|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2629900;CNE2629900;;;20260302;20260303;FATURA: 0203266628 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003;1128.05;1128.05;;;3113010001;;3113010001;06020801;;0203266628;FATURA: 0203266628 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003
2424977;2105160;muito_forte;200;0000212018;008810;valor|xdoc|doc_extra_2:CNE2629977|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2629977;CNE2629977;;;20260302;20260303;FATURA: 0203266631 PASSAGENS - CONVIDADOS - INTER CF. MEDICAO 000003;132048.55;132048.55;;;3113030004;;3113030004;06010601;;0203266631;FATURA: 0203266631 PASSAGENS - CONVIDADOS - INTER CF. MEDICAO 000003
2424979;2105162;muito_forte;200;0000212018;008810;valor|xdoc|doc_extra_2:0203266631|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2629979;CNE2629979;;;20260302;20260303;FATURA: 0203266631 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003;20121.14;20121.14;;;3113030002;;3113030002;06010601;;0203266631;FATURA: 0203266631 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003
2424983;2105166;muito_forte;200;0000212020;008810;valor|xdoc|doc_extra_2:CNE2630032|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2630032;CNE2630032;;;20260302;20260303;FATURA: 0203266633 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003;9078.34;9078.34;;;3113010001;;3113010001;06010913;;0203266633;FATURA: 0203266633 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003
2424985;2105168;muito_forte;200;0000212021;008810;valor|xdoc|doc_extra_2:CNE2630054|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2630054;CNE2630054;;;20260302;20260303;FATURA: 0203266634 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003;749.50;749.50;;;3113010001;;3113010001;06010201;;0203266634;FATURA: 0203266634 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003
2424987;2105170;muito_forte;200;0000212022;008810;valor|xdoc|doc_extra_2:CNE2630067|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2630067;CNE2630067;;;20260302;20260303;FATURA: 0203266635 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003;48304.13;48304.13;;;3113030002;;3113030002;06010401;;0203266635;FATURA: 0203266635 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003
2424989;2105172;muito_forte;200;0000212023;008810;valor|xdoc|doc_extra_2:0203266636|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2630098;CNE2630098;;;20260302;20260303;FATURA: 0203266636 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003;3894.67;3894.67;;;3113010001;;3113010001;06010912;;0203266636;FATURA: 0203266636 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003
2424991;2105174;muito_forte;200;0000212024;008810;valor|xdoc|doc_extra_2:CNE2630112|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2630112;CNE2630112;;;20260302;20260303;FATURA: 0203266637 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003;7842.90;7842.90;;;3113030001;;3113030001;06010913;;0203266637;FATURA: 0203266637 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003
2424993;2105176;muito_forte;200;0000212025;008810;valor|xdoc|doc_extra_2:CNE2630134|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2630134;CNE2630134;;;20260302;20260303;FATURA: 0203266638 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003;3778.65;3778.65;;;3113030001;;3113030001;06010902;;0203266638;FATURA: 0203266638 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003
2424995;2105178;muito_forte;200;0000212026;008810;valor|xdoc|doc_extra_2:CNE2630164|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2630164;CNE2630164;;;20260302;20260303;FATURA: 0203266639 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003;2200.19;2200.19;;;3113010001;;3113010001;06020802;;0203266639;FATURA: 0203266639 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003
2424999;2105182;muito_forte;200;0000212028;008810;valor|xdoc|doc_extra_2:CNE2630200|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2630200;CNE2630200;;;20260302;20260303;FATURA: 0203266640 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003;11279.76;11279.76;;;3113030001;;3113030001;06010912;;0203266640;FATURA: 0203266640 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003
2425001;2105184;muito_forte;200;0000212029;008810;valor|xdoc|doc_extra_2:0203266641|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2630230;CNE2630230;;;20260302;20260303;FATURA: 0203266641 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003;961.13;961.13;;;3113010001;;3113010001;06010916;;0203266641;FATURA: 0203266641 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003
2425003;2105186;muito_forte;200;0000212030;008810;valor|xdoc|doc_extra_2:0203266642|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2630244;CNE2630244;;;20260302;20260303;FATURA: 0203266642 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003;5050.74;5050.74;;;3113030001;;3113030001;06020802;;0203266642;FATURA: 0203266642 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003
2425005;2105188;muito_forte;200;0000212031;008810;valor|xdoc|doc_extra_2:CNE2630266|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2630266;CNE2630266;;;20260302;20260303;FATURA: 0203266643 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003;3724.27;3724.27;;;3113030001;;3113030001;06020901;;0203266643;FATURA: 0203266643 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003
2425009;2105192;muito_forte;200;0000212033;008810;valor|xdoc|doc_extra_2:CNE2630318|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2630318;CNE2630318;;;20260302;20260303;FATURA: 0203266645 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003;98113.12;98113.12;;;3113010001;;3113010001;06010902;;0203266645;FATURA: 0203266645 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003
2425013;2105196;muito_forte;200;0000212035;008810;valor|xdoc|doc_extra_2:CNE2630362|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2630362;CNE2630362;;;20260302;20260303;FATURA: 0203266647 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003;23446.45;23446.45;;;3113010001;;3113010001;06020504;;0203266647;FATURA: 0203266647 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003
2425015;2105198;muito_forte;200;0000212036;008810;valor|xdoc|doc_extra_2:0203266648|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2630375;CNE2630375;;;20260302;20260303;FATURA: 0203266648 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003;38987.77;38987.77;;;3113030002;;3113030002;06020901;;0203266648;FATURA: 0203266648 PASSAGENS - EMPREGADO - INTERN CF. MEDICAO 000003
2425017;2105200;muito_forte;200;0000212037;008810;valor|xdoc|doc_extra_2:CNE2630398|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2630398;CNE2630398;;;20260302;20260303;FATURA: 0203266649 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003;3569.82;3569.82;;;3113030001;;3113030001;06020801;;0203266649;FATURA: 0203266649 PASSAGENS - EMPREGADO - NACION CF. MEDICAO 000003
2425021;2105204;muito_forte;200;0000212039;008810;valor|xdoc|doc_extra_2:0203266650|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2630450;CNE2630450;;;20260302;20260303;FATURA: 0203266650 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003;470.45;470.45;;;3113010001;;3113010001;06010911;;0203266650;FATURA: 0203266650 HOSPEDAGEM - EMPREGADO - NACIO CF. MEDICAO 000003
2425023;2105206;muito_forte;200;0000212040;008810;valor|xdoc|doc_extra_2:0203266652|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2630469;CNE2630469;;;20260302;20260303;FATURA: 0203266652 HOSPEDAGEM - CONVIDADO - INTER CF. MEDICAO 000003;10064.49;10064.49;;;3113020002;;3113020002;06010601;;0203266652;FATURA: 0203266652 HOSPEDAGEM - CONVIDADO - INTER CF. MEDICAO 000003
2425025;2105208;muito_forte;200;0000212040;008810;valor|xdoc|doc_extra_2:0203266652|competencia|ent05_conta|cc|classe_valor;0.2564;1;CNE2630471;CNE2630471;;;20260302;20260303;FATURA: 0203266652 HOSPEDAGEM - EMPREGADO - INTER CF. MEDICAO 000003;54669.40;54669.40;;;3113010002;;3113010002;06010601;;0203266652;FATURA: 0203266652 HOSPEDAGEM - EMPREGADO - INTER CF. MEDICAO 000003
